1788785597;41.1483;-8.624411;-0.1505244;0.7181733
2250794623;41.14644;-8.619884;-0.1504453;0.7181408
2250794624;41.14635;-8.619833;-0.1504445;0.7181394
2250794612;41.14624;-8.619699;-0.1504421;0.7181373
2250794621;41.14722;-8.62042;-0.1504547;0.7181545
2250794617;41.14703;-8.620217;-0.1504512;0.7181512
2247054907;41.14714;-8.615183;-0.1503633;0.7181531
2247054911;41.14558;-8.615387;-0.1503669;0.7181259
2247054926;41.14564;-8.61549;-0.1503687;0.7181268
2247054928;41.14558;-8.615355;-0.1503663;0.7181259
2247054929;41.14558;-8.615316;-0.1503656;0.7181259
2247054930;41.14551;-8.615548;-0.1503697;0.7181246
2247054933;41.14561;-8.615467;-0.1503683;0.7181264
2247054934;41.14556;-8.615521;-0.1503692;0.7181255
2247054943;41.14553;-8.615532;-0.1503694;0.718125
2247054932;41.1471;-8.615174;-0.1503632;0.7181524
2247054947;41.14559;-8.615417;-0.1503674;0.718126
2247054949;41.1456;-8.615444;-0.1503679;0.7181262
2247054936;41.14675;-8.615045;-0.1503609;0.7181462
2247054927;41.14673;-8.615008;-0.1503603;0.7181459
2247054940;41.14687;-8.615168;-0.150363;0.7181484
2247054908;41.14676;-8.615135;-0.1503625;0.7181465
2247157718;41.14532;-8.616144;-0.1503801;0.7181212
2247157848;41.14535;-8.616174;-0.1503806;0.7181218
2247240229;41.1472;-8.617404;-0.1504021;0.7181541
2247240242;41.14721;-8.617393;-0.1504019;0.7181543
2247240246;41.14722;-8.617375;-0.1504016;0.7181544
2247371499;41.14721;-8.615279;-0.150365;0.7181544
2247375536;41.14721;-8.617448;-0.1504028;0.7181544
2247375538;41.14725;-8.617196;-0.1503984;0.718155
2247375543;41.14719;-8.617423;-0.1504024;0.718154
2247375554;41.14721;-8.617432;-0.1504026;0.7181542
2247375564;41.14722;-8.617481;-0.1504034;0.7181544
2247375558;41.14732;-8.616108;-0.1503794;0.7181562
2247240235;41.14723;-8.61734;-0.150401;0.7181547
2247375557;41.14715;-8.616407;-0.1503847;0.7181533
2247390916;41.14451;-8.617435;-0.1504026;0.7181072
2247390923;41.14491;-8.617295;-0.1504002;0.7181141
2247390925;41.14486;-8.617241;-0.1503992;0.7181132
2247390939;41.14481;-8.617085;-0.1503965;0.7181123
2247390934;41.14499;-8.61735;-0.1504011;0.7181155
2250794620;41.14612;-8.619552;-0.1504396;0.7181353
2255075997;41.14473;-8.618309;-0.1504179;0.7181111
2255087244;41.14466;-8.617959;-0.1504118;0.7181098
2255087253;41.14467;-8.618026;-0.1504129;0.71811
2255087256;41.1447;-8.618247;-0.1504168;0.7181106
2255087258;41.14465;-8.617816;-0.1504093;0.7181097
2255178474;41.14409;-8.618299;-0.1504177;0.7180999
2255178490;41.14392;-8.618296;-0.1504176;0.7180968
2255178502;41.14467;-8.618308;-0.1504178;0.71811
2255178513;41.14374;-8.618315;-0.150418;0.7180937
2255178516;41.14513;-8.61834;-0.1504184;0.718118
2255178518;41.14357;-8.618342;-0.1504184;0.7180908
2255178527;41.14347;-8.618361;-0.1504188;0.7180891
2255087247;41.14471;-8.61828;-0.1504174;0.7181107
2255178540;41.14336;-8.618371;-0.150419;0.7180871
2255364514;41.14386;-8.618629;-0.1504235;0.7180958
